US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
Delaware,Kenaf,0,11,32,21,33,18
Delaware,Flaxseed,48,34,44,0,20,34
Delaware,Chicory,19,16,5,45,15,46
Delaware,Chickpeas,15,11,13,11,4,40
Delaware,Macadamia Nuts,37,26,43,0,26,2
Delaware,Mint Balm,17,18,33,6,48,6
Delaware,Rice,30,45,40,41,38,5
Delaware,Mangosteens,10,17,6,46,1,22
Delaware,Breadfruit,14,3,18,38,36,48
Delaware,Radishes,32,14,31,14,49,8
Delaware,Bay Leaves,16,24,21,46,24,43
Delaware,Dandelion Greens,18,3,33,16,50,35
Delaware,Amaranth,4,42,19,0,15,9
Delaware,Strawberries,32,11,35,26,15,25
Delaware,Cardamom,41,47,50,38,28,17
Delaware,Chickpeas,9,2,0,2,34,25
Delaware,Canola,50,0,41,37,42,50
Delaware,Bamboo,36,26,35,42,32,43
Delaware,Lavender,13,18,15,19,40,0
Delaware,Coconuts,14,24,40,44,9,22
Delaware,Potatoes,36,34,15,5,3,45
Delaware,Camu Camu,39,9,22,23,31,9
Delaware,Honeydew,42,31,30,11,30,49
Delaware,Kiwifruit,49,26,34,15,40,38
Delaware,Dandelion Greens,43,26,49,26,21,41
Delaware,Tobacco,30,46,29,23,1,16
Delaware,Coconut Palm,21,46,36,38,14,38
Delaware,Passionfruit,2,33,2,46,37,36
Delaware,Oats,3,15,42,39,16,3
Delaware,Maple Syrup Tree,38,44,3,50,44,37
Delaware,Feverfew,32,26,32,27,49,13
Delaware,Cashew Apple,26,25,35,12,14,12
Delaware,Canola,4,30,10,16,23,10
Delaware,Fava Beans,19,23,24,5,14,33
Delaware,Figs,30,29,10,28,39,12
Delaware,Cinnamon,2,31,5,44,28,10
Delaware,Leeks,28,37,3,12,48,34
Delaware,Endive,46,40,23,24,10,23
Delaware,Lychees,35,28,30,16,14,36
Delaware,Alfalfa,39,35,33,12,13,3
Delaware,Pitaya,22,30,42,29,25,5
Delaware,Ginger,29,47,24,2,7,35
Delaware,Tarragon,40,16,43,49,19,31
Delaware,Bok Choy,15,4,37,0,19,21
Delaware,Mint,31,46,33,1,47,16
Delaware,Yarrow,6,37,48,47,40,32
Delaware,Longan,34,17,32,46,36,36
Delaware,Pistachios,48,28,44,5,50,32
Delaware,Teff,9,34,45,10,22,18
Delaware,Avocado,10,38,34,36,46,42
Delaware,Brazil Nuts,24,40,25,22,49,20
Delaware,Aloe,29,17,44,22,11,23
Delaware,Chia,4,21,12,26,43,33
Delaware,Pecans,48,6,35,34,34,31
Delaware,Flaxseed,45,34,8,38,15,30
Delaware,Chia,6,19,16,18,49,15
Delaware,Plums,36,23,42,9,23,30
Delaware,Ginseng,12,41,28,46,45,25
Delaware,Rose Apples,32,30,38,41,32,30
Delaware,Maple Syrup Tree,6,11,33,42,12,49
Delaware,Fennel,49,38,39,20,26,10
Delaware,Dragonfruit,15,26,21,44,43,28
Delaware,Bananas,7,31,23,24,9,47
Delaware,Sorrel,8,23,32,7,44,41
Delaware,Marigold,48,47,21,39,38,3
Delaware,Kudzu,45,28,46,36,29,11
Delaware,Kidney Beans,46,48,44,6,38,9
Delaware,Sapote,33,20,43,50,45,43
Delaware,Asparagus,6,25,43,44,25,0
Delaware,Hibiscus,3,38,22,32,28,48
Delaware,Nectarines,30,25,22,50,17,12
Delaware,Cabbage,8,40,10,32,27,23
Delaware,Aloe,46,50,45,35,4,20
Delaware,Plantains,2,38,19,2,8,3
Delaware,Artichokes,3,43,1,37,28,35
Delaware,Fennel,2,47,16,37,15,20
Delaware,Carrots,37,49,40,50,32,0
Delaware,Pinto Beans,10,2,18,43,49,23
Delaware,Cranberries,12,4,31,28,22,41
Delaware,Timothy Grass,7,41,32,41,12,36
Delaware,Quinoa,35,40,26,24,45,30
Delaware,Kiwifruit,3,0,20,8,43,11
Delaware,Acerola,45,26,12,15,31,12
Delaware,Persimmons,45,44,11,10,2,16
Delaware,Coconut Palm,7,34,23,21,14,19
Delaware,Brussels Sprouts,13,8,46,44,15,34
Delaware,Marigold,43,3,43,9,19,13
Delaware,Cucumbers,24,23,24,6,34,9
Delaware,Almonds,25,6,11,50,44,46
Delaware,Velvet Beans,10,44,37,35,46,33
Delaware,Arugula,20,10,40,2,9,17
Delaware,Peaches,12,21,46,2,7,28
Delaware,Peanuts,19,9,43,9,6,20
Delaware,Alfalfa,25,43,42,24,23,29
Delaware,Collard Greens,38,21,37,33,9,48
Delaware,Jabuticaba,49,18,20,31,30,18
Delaware,Goosefoot,3,27,40,2,15,46
Delaware,Cauliflower,13,19,40,17,12,44
Delaware,Sorghum Grass,17,37,47,27,9,4
Delaware,Walnuts,14,46,14,32,38,16
Delaware,Mint Balm,6,14,20,2,22,29
Delaware,Fava Beans,20,18,31,43,15,13
Delaware,Okra,3,28,30,32,4,7
Delaware,Shallots,3,46,6,0,27,47
Delaware,Peanuts,34,17,33,30,30,9
Delaware,Persimmons,24,45,5,10,2,21
Delaware,Blue Java Banana,11,44,50,41,39,19
Delaware,Beets,10,4,28,8,24,26
Delaware,Chickpeas,0,48,3,27,20,20
Delaware,Soybeans,46,29,6,9,6,9
Delaware,Brussels Sprouts,33,13,15,34,15,23
Delaware,Pine Nut Tree,43,9,0,49,3,2
Delaware,Melons,38,1,6,27,33,11
Delaware,Tea,43,27,47,14,11,28
Delaware,Lemons,26,22,49,35,7,19
Delaware,Papayas,50,16,2,40,42,8
Delaware,Dill,2,42,2,33,5,8
Delaware,Peanuts,32,12,22,37,39,20
Delaware,Lentils,11,5,41,26,8,12
Delaware,Bell Pepper (Red),40,27,7,25,10,22
Delaware,Coconuts,1,35,16,26,35,10
Delaware,Thyme,45,40,7,38,17,12
Delaware,Purslane,30,10,32,49,24,27
Delaware,Pineapples,0,35,39,17,11,12
Delaware,Thyme,1,18,29,13,39,14
Delaware,Lima Beans,24,17,8,7,45,25
Delaware,Pecans,24,44,28,14,0,31
Delaware,Beets,12,27,38,38,43,50
Delaware,Bay Leaves,45,6,5,43,45,20
Delaware,Guayusa,22,49,0,46,13,12
Delaware,Honeydew,26,23,3,46,11,16
Delaware,Bay Leaves,36,13,42,2,0,47
Delaware,Watermelons,32,33,32,31,46,44
Delaware,Mangos,49,50,46,24,35,5
Delaware,Pepino Melon,41,10,20,13,0,44
Delaware,Elderberries,37,37,9,6,36,29
Delaware,Sesame,17,42,17,28,34,13
Delaware,Langsat,9,7,15,7,24,33
Delaware,Teak,31,48,14,16,42,43
Delaware,Aloe,6,19,9,49,39,2
Delaware,Pumpkins,36,6,2,16,23,18
Delaware,Sugarcane,17,17,37,45,5,4
Delaware,Pepino Melon,32,9,12,2,17,20
Delaware,Persimmons,29,35,12,8,1,8
Delaware,Apricots,39,44,39,10,25,40
Delaware,Blackberries,13,9,43,47,6,30
Delaware,Pistachios,18,4,43,11,20,24
Delaware,Collard Greens,35,17,19,26,42,37
Delaware,Willow,31,29,18,20,22,2
Delaware,Avocado,30,30,0,5,2,15
Delaware,Guayule,37,45,43,43,31,27
Delaware,Cashew Apple,1,29,40,29,1,42
Delaware,Indigo,7,12,13,44,38,28
Delaware,Tatsoi,44,0,46,37,6,25
Delaware,Plantains,33,34,7,22,50,34
Delaware,Maize,18,47,16,45,43,37
Delaware,Honeydew,17,27,20,23,16,19
Delaware,Fava Beans,40,25,31,12,14,25
Delaware,Cauliflower,28,9,3,48,45,27
Delaware,Black Pepper,48,0,12,19,40,47
Delaware,Soybeans,23,43,18,42,23,43
Delaware,Plums,28,42,40,6,11,39
Delaware,Spelt,17,38,20,32,4,43
Delaware,Jalapeño,15,43,46,22,6,15
Delaware,Okra,14,29,49,19,29,46
Delaware,Turmeric,1,40,15,37,4,28
Delaware,Kapok,27,12,35,10,37,14
Delaware,Catnip,29,16,44,45,5,0
Delaware,Asparagus,26,37,40,44,31,12
Delaware,Karanda,25,11,33,14,9,2
Delaware,Echinacea,7,29,21,4,4,2
Delaware,Camelina,23,32,47,34,40,48
Delaware,Garlic,3,40,21,0,28,27
Delaware,Rye,31,9,12,26,38,49
Delaware,Kava,2,13,48,19,14,12
Delaware,Madder,15,13,25,38,14,18
Delaware,Coriander,44,18,23,43,5,40
Delaware,Potatoes,35,36,21,15,7,5
Delaware,Starfruit,11,31,20,2,46,45
Delaware,Arnica,20,39,41,43,5,20
Delaware,Sweet Potatoes,25,44,20,25,6,3
Delaware,Salak,7,28,28,6,13,6
Delaware,Anaheim Pepper,18,19,25,18,41,11
Delaware,Fig Tree,46,38,40,7,25,27
Delaware,Shallots,12,33,43,27,14,9
Delaware,Maca,23,44,30,0,37,29
Delaware,Cottonseed,2,0,28,30,46,32
Delaware,Cherimoya,20,33,50,17,30,12
Delaware,Melons,41,48,19,29,11,20
Delaware,Arugula,30,14,27,20,46,11
Delaware,Aloe,1,35,19,17,44,4
Delaware,Woad,32,15,3,8,10,34
Delaware,Turmeric,43,8,50,44,40,6
Delaware,Tobacco,8,13,12,28,31,4
Delaware,Arugula,6,5,1,43,34,35
Delaware,Cottonseed,23,19,49,22,22,36
Delaware,Tamarinds,35,20,14,22,48,28
Delaware,Pineapples,4,29,44,1,18,19
Delaware,Bok Choy,16,29,12,44,13,9
Delaware,Millet Grass,33,33,27,48,35,28
Delaware,Pumpkins,39,38,10,48,1,9
Delaware,Arrowroot,24,35,26,21,3,1
Delaware,Blue Java Banana,9,11,19,7,31,38
Delaware,Acorn Squash,16,30,41,29,40,48
Delaware,Saffron,32,49,6,38,11,13
Delaware,Avocado,48,6,19,10,40,48
Delaware,Acorn Squash,15,45,49,10,20,13
Delaware,Radicchio,19,3,12,44,27,18
Delaware,Figs,32,12,35,9,32,21
Delaware,Cumin,13,4,23,35,35,45
Delaware,Jicama,26,5,47,20,6,32
Delaware,Dandelion Greens,48,48,32,32,32,16
Delaware,Rosemary,11,9,26,20,49,42
Delaware,Eggplants,46,3,10,7,50,18
Delaware,Juniper Berries,28,10,28,15,5,12
Delaware,Scotch Bonnet,42,35,10,22,28,16
Delaware,Tangerines,8,5,22,33,19,18
Delaware,Asparagus,34,34,24,14,43,4
Delaware,Kiwifruit,5,18,46,21,0,0
Delaware,Mizuna,17,33,26,4,45,32
Delaware,Dragonfruit,50,0,17,4,14,43
Delaware,Woad,37,17,48,36,26,19
Delaware,Salak,7,40,39,1,49,28
Delaware,Acai Berries,32,49,46,2,0,17
Delaware,Pistachios,20,48,38,2,18,42
Delaware,Sweet Potatoes,0,37,33,45,31,48
Delaware,Durian,7,50,9,5,33,1
Delaware,Dandelion Greens,4,2,21,18,49,45
Delaware,Walnuts,48,26,12,22,40,16
Delaware,Apricots,15,13,3,13,0,34
Delaware,Cherries,29,20,45,1,22,21
Delaware,Soursop,10,12,38,36,11,34
Delaware,Grapefruits,42,28,47,39,10,1
Delaware,Acai Berries,22,0,33,20,4,48
Delaware,Tomatillo,33,50,47,1,18,38
Delaware,Sunflowers,9,24,14,43,4,5
Delaware,Potatoes,50,26,37,45,18,3
Delaware,Anaheim Pepper,8,49,31,45,25,10
Delaware,Eggplants,30,1,35,19,43,4
Delaware,Cumin,22,28,15,19,42,9
Delaware,Rambai,20,32,21,33,50,48
Delaware,Oregano,11,38,15,37,4,23
Delaware,Apples,17,31,14,24,16,12
Delaware,Coffee,39,8,21,25,39,47
Delaware,Thyme,29,3,38,18,32,37
Delaware,Yerba Mate,34,41,29,2,16,36
Delaware,Chickpeas,47,11,37,11,21,45
Delaware,Maple Syrup Tree,16,37,38,14,49,23
Delaware,Melons,37,6,9,46,50,36
Delaware,Chicory,26,18,8,33,18,9
Delaware,Sorghum,15,37,22,6,30,9
Delaware,Tabasco,23,19,25,16,43,31
Delaware,Arnica,17,46,23,7,37,25
Delaware,Calendula,48,30,8,43,18,50
Delaware,Shallots,50,31,14,5,35,50
Delaware,Coconut Palm,30,7,47,21,12,7
Delaware,Willow,12,21,30,27,25,29
Delaware,Rice,12,9,10,17,43,26
Delaware,Soursop,35,6,6,13,22,22
Delaware,Sapote,14,17,50,10,32,27
Delaware,Beets,29,38,47,39,28,33
Delaware,Elderberries,28,34,49,20,4,38
Delaware,Kidney Beans,24,1,50,7,24,45
Delaware,Pinto Beans,31,50,7,41,21,29
Delaware,Breadfruit Tree,8,34,5,47,5,47
Delaware,Valerian,15,30,33,14,32,33
Delaware,Mesquite,28,41,44,46,18,28
Delaware,Yams,22,33,35,43,44,2
Delaware,Fennel Seeds,1,1,36,28,22,30
Delaware,Pomegranates,1,45,20,29,17,23
Delaware,Onions,30,13,5,7,50,23
Delaware,Zucchini,14,14,35,33,42,0
Delaware,Nutmeg,33,8,22,20,6,44
Delaware,Sorrel,30,2,3,44,37,46
Delaware,Parsnips,43,31,39,14,14,33
Delaware,Rambutans,43,6,18,31,33,46
Delaware,Durian,45,49,28,21,3,21
Delaware,Marigold,26,38,37,27,46,4
Delaware,Catnip,43,0,3,22,5,37
Delaware,Garlic,17,16,30,40,20,16
Delaware,Echinacea,10,32,4,39,49,23
Delaware,Zucchini,0,27,8,40,19,21
Delaware,Cherries,47,43,19,50,38,0
Delaware,Cashews,49,18,19,38,6,28
Delaware,Mint Balm,21,26,2,10,31,33
Delaware,Rambai,16,40,50,36,49,48
Delaware,Ginger,36,40,37,20,13,46
Delaware,Bell Pepper (Yellow),20,24,44,34,24,4
Delaware,Cayenne Pepper,11,16,19,16,10,19
Delaware,Nutmeg,3,47,0,42,38,40
Delaware,Melons,9,15,18,13,41,20
Delaware,Guayusa,21,4,22,5,4,40
Delaware,Fig Tree,33,6,38,32,33,45
Delaware,Cherries,22,13,10,41,29,6
Delaware,Agave,10,3,49,32,28,43
Delaware,Tobacco,1,38,35,32,40,15
Delaware,Radicchio,15,6,45,46,10,32
Delaware,Ryegrass,14,46,26,2,6,17
Delaware,Lima Beans,5,31,17,16,44,2
Delaware,Gooseberries,28,22,47,42,37,37
Delaware,Purslane,2,16,49,27,15,4
Delaware,Tobacco Plant,43,23,21,43,36,32
Delaware,Asafoetida,39,1,3,25,10,37
Delaware,Blue Java Banana,42,21,28,20,6,12
Delaware,Monkey Orange,2,25,44,20,43,19
Delaware,Rye,48,25,2,0,48,16
Delaware,Lavender,37,11,34,39,30,2
Delaware,Limes,13,39,48,16,39,40
Delaware,Fennel,20,5,22,44,22,44
Delaware,Tatsoi,40,20,32,35,25,29
Delaware,Wheat,35,30,38,2,49,11
Delaware,Camelina,25,3,0,2,44,50
Delaware,Currants,30,10,24,27,43,10
Delaware,Lychees,8,13,6,3,2,39
Delaware,Breadfruit Tree,30,6,13,19,11,38
Delaware,Dill,40,37,7,7,50,20
Delaware,Habanero,12,16,12,4,12,25
Delaware,Yarrow,13,30,41,6,4,7
Delaware,Cranberries,43,35,21,13,1,30
Delaware,Cork Oak,48,18,14,33,20,28
Delaware,Woad,6,13,45,23,39,39
Delaware,Aloe Vera,13,18,49,5,50,25
Delaware,Salak,17,34,43,46,18,46
Delaware,Brazil Nuts,24,19,11,47,16,10
Delaware,Kava,30,15,7,12,49,27
Delaware,Guayusa,50,50,6,5,9,29
Delaware,Bok Choy,24,33,25,46,17,26
Delaware,Ryegrass,17,35,43,35,28,40
Delaware,Cocoa,25,17,27,28,8,37
Delaware,Mint Balm,37,49,13,16,4,3
Delaware,Sapodilla,31,13,11,44,30,26
Delaware,Tobacco,32,26,47,35,39,46
Delaware,Tomatillo,22,22,4,29,44,11
Delaware,Parsnips,9,12,43,24,33,8
Delaware,Avocado,38,26,28,24,20,44
Delaware,Date Palm,38,31,31,2,26,2
Delaware,Orchard Grass,12,5,43,12,6,36
Delaware,Lavender,25,25,37,28,1,45
Delaware,Yarrow,25,22,12,40,24,40
Delaware,Napa Cabbage,44,21,28,19,1,34
Delaware,Clover,35,0,42,4,50,16
Delaware,Mulberry Tree,39,1,4,39,34,41
Delaware,Kiwifruit,13,36,4,16,24,46
Delaware,Jackfruit,31,25,21,27,26,21
Delaware,Peas,33,18,31,16,29,18
Delaware,Rye,44,21,12,48,21,34
Delaware,Alfalfa,50,33,23,7,49,30
Delaware,Chamomile,36,33,28,34,32,17
Delaware,Hazelnuts,33,9,30,20,46,11
Delaware,Longan,49,15,23,20,29,6
Delaware,Loquat,4,6,13,25,21,46
Delaware,Snap Beans,49,42,41,24,23,43
Delaware,Blackberries,49,21,17,40,1,16
Delaware,St. John's Wort,49,49,26,12,25,22
Delaware,Sapote,7,22,43,7,23,45
Delaware,Oil Palm,0,12,5,19,17,26
Delaware,Winged Beans,29,11,33,26,7,41
Delaware,Lavender,31,25,36,36,25,25
Delaware,Timothy Grass,34,39,0,0,3,20
Delaware,Sesame,46,6,4,17,37,33
Delaware,Mint Balm,50,24,36,50,37,41
Delaware,Dill,23,48,39,4,45,17
Delaware,Acerola,2,19,2,26,38,16
Delaware,Jicama,3,38,15,1,47,29
Delaware,Watercress,24,0,42,9,21,35
Delaware,Monkey Orange,32,50,5,6,28,26
Delaware,Spelt,14,35,4,8,41,16
Delaware,Sunflowers,33,15,40,39,4,10
Delaware,Broccoli,49,16,43,9,47,43
Delaware,Eggplants,11,1,16,12,7,44
Delaware,Catnip,23,11,32,6,31,12
Delaware,Water Chestnuts,2,1,23,44,29,35
Delaware,Arugula,33,26,20,23,39,39
Delaware,Pine Nut Tree,19,18,17,22,41,18
Delaware,Lima Beans,6,4,1,24,41,2
Delaware,Taro,6,38,33,14,45,47
Delaware,Fig Tree,41,11,0,29,31,39
Delaware,Jatropha,48,32,8,5,17,12
Delaware,Cassava,10,16,48,23,20,7
Delaware,Red Banana,41,50,17,33,33,5
Delaware,Camu Camu,29,30,14,23,29,35
Delaware,Limes,22,28,9,10,32,23
Delaware,Peaches,1,30,50,24,2,38
Delaware,Okra,30,30,40,41,26,33
Delaware,Apples,7,50,40,7,8,31
Delaware,Cranberries,2,49,18,43,31,1
Delaware,Pepino Melon,36,48,45,19,8,5
Delaware,Hazelnuts,7,11,29,21,38,40
Delaware,Eggplants,40,3,37,40,13,47
Delaware,Currants,30,9,5,13,0,9
Delaware,Chestnuts,11,8,38,21,16,9
Delaware,Fennel Seeds,40,36,0,6,28,2
Delaware,Baobab Fruit,24,5,10,19,18,41
Delaware,Teak,24,46,8,34,46,7
Delaware,Quinoa,6,30,35,12,39,3
Delaware,Quinoa,8,31,38,34,0,34
Delaware,Kava,19,29,28,35,28,43
Delaware,Goosefoot,11,34,1,15,26,45
Delaware,Hemp,46,12,36,43,17,0
Delaware,Lavender,48,36,29,44,6,6
Delaware,Sweet Potatoes,25,14,8,30,47,15
Delaware,Mahogany,34,17,45,33,21,21
Delaware,Chives,48,12,0,12,48,4
Delaware,Valerian,0,42,36,17,32,22
Delaware,Dragonfruit,3,41,45,10,0,26
Delaware,Barley,7,31,17,28,17,6
Delaware,Kenaf,49,16,49,13,9,21
Delaware,Pumpkins,25,44,45,22,7,33
Delaware,Teak,6,13,26,33,2,48
Delaware,Black Beans,22,9,33,28,29,16
Delaware,Fonio,38,4,38,40,32,19
Delaware,Parsnips,42,41,12,25,18,38
Delaware,Ryegrass,20,39,43,40,3,1
Delaware,Celery,13,2,3,44,48,41
Delaware,Raspberries,50,26,5,30,11,38
Delaware,Amaranth,14,12,44,3,4,40
Delaware,Tomatillo,37,24,38,2,36,17
Delaware,Aloe,3,34,22,28,45,33
Delaware,Watercress,7,28,48,15,40,4
Delaware,Brazil Nuts,18,47,39,24,11,15
Delaware,Tatsoi,36,2,50,33,23,1
Delaware,Kenaf,37,50,32,17,44,2
Delaware,Cowpeas,20,47,15,12,0,31
Delaware,Cowpeas,29,43,5,35,40,48
Delaware,Bamboo,47,32,34,45,21,16
Delaware,Scotch Bonnet,2,34,46,47,43,47
Delaware,Cottonseed,7,42,24,37,5,38
Delaware,Basil,6,41,22,25,16,49
Delaware,Scotch Bonnet,9,22,15,36,26,32
Delaware,Buckwheat,21,21,10,39,9,16
Delaware,Eucalyptus,30,13,29,30,22,50
Delaware,Kava,6,49,12,6,34,31
Delaware,Papayas,47,20,13,3,48,44
Delaware,Lychees,33,24,13,8,19,46
Delaware,Neem,43,13,33,40,15,7
Delaware,Dill,28,29,3,25,50,23
Delaware,Guavas,25,41,43,10,31,49
Delaware,Chestnuts,13,13,38,17,1,50
Delaware,Cilantro,30,2,7,41,18,47
Delaware,Blueberries,25,44,38,9,16,15
Delaware,Valerian,12,47,37,9,1,43
Delaware,Black Pepper,15,23,9,46,35,20
Delaware,Sesame,17,50,6,18,7,29
Delaware,Peanuts,21,28,35,1,3,42
Delaware,Onions,45,24,43,12,43,36
Delaware,Yellow Squash,39,10,26,30,34,39
Delaware,Cranberries,6,33,21,46,25,20
Delaware,Neem,30,37,37,3,41,14
Delaware,Jatropha,26,5,4,17,32,36
Delaware,Bell Peppers,32,16,25,44,48,1
Delaware,Soursop,27,27,46,12,24,18
Delaware,Acai Berries,26,17,25,35,16,16
Delaware,Pistachios,17,35,31,11,47,11
Delaware,Henna,48,42,20,34,23,31
Delaware,Chickpeas,35,19,30,43,35,49
Delaware,Moringa,12,35,14,39,10,2
Delaware,Passionfruit,43,23,39,21,5,27
Delaware,Tarragon,34,14,38,22,16,3
Delaware,Lettuce,8,21,38,39,36,28
Delaware,Noni Fruit,2,25,45,23,23,49
Delaware,Coffee,19,36,3,19,39,39
Delaware,Leeks,36,24,2,3,5,20
Delaware,Pineapples,40,2,47,48,31,35
Delaware,Rose Apples,46,20,34,44,4,6
Delaware,Canola,26,46,26,29,29,29
Delaware,Celery,2,0,11,43,47,46
Delaware,Poblano Pepper,18,12,50,25,46,1
Delaware,Clover,16,9,3,37,44,11
Delaware,Apples,8,27,6,14,22,40
Delaware,Blueberries,46,9,45,26,41,1
Delaware,Goosefoot,10,10,36,17,3,47
Delaware,Maple Syrup Tree,32,25,24,24,27,50
Delaware,Gooseberries,26,39,4,3,40,30
Delaware,Bitter Melon,28,46,41,9,27,6
Delaware,Oranges,47,40,21,19,25,44
Delaware,Marigold,5,3,11,35,34,25
Delaware,Tabasco,5,42,21,10,24,7
Delaware,Watercress,42,21,6,23,16,50
Delaware,Strawberries,49,32,7,20,33,44
Delaware,Maize,32,14,22,39,28,7
Delaware,Mung Beans,28,20,44,18,35,12
Delaware,Bell Pepper (Red),30,13,13,45,5,9
Delaware,Date Palm,19,10,8,26,35,47
Delaware,Raspberries,23,39,35,26,9,48
Delaware,Banana Pepper,43,26,30,0,16,24
Delaware,Maple Syrup Tree,15,38,47,39,24,33
Delaware,Velvet Beans,17,23,42,24,46,22
Delaware,Sugarcane,50,22,0,40,48,45
Delaware,Sapodilla,4,42,41,27,41,50
Delaware,Amaranth,46,48,29,9,37,22
Delaware,Fonio,46,49,29,20,2,6
Delaware,Lemons,18,26,9,18,20,43
Delaware,Cork Oak,34,32,6,17,36,36
Delaware,Winged Beans,48,14,23,6,45,16
Delaware,Jackfruit,48,41,6,6,31,10
Delaware,Elderberries,10,12,39,3,14,4
Delaware,Kava,23,50,39,9,8,17
Delaware,Chives,24,42,40,0,9,18
Delaware,Willow,44,30,13,8,12,22
Delaware,Langsat,40,20,35,31,48,21
Delaware,Cashews,44,13,45,21,20,14
Delaware,Zucchini,12,13,36,48,29,5
Delaware,St. John's Wort,17,25,38,43,30,29
Delaware,Triticale,9,45,2,0,23,23
Delaware,Yerba Mate,4,17,3,26,9,47
Delaware,Brussels Sprouts,12,6,6,26,9,7
Delaware,Cloves,9,19,36,1,2,7
Delaware,Kale,42,24,32,25,14,7
Delaware,Cinnamon,6,20,14,38,24,45
Delaware,Dates,19,12,16,41,0,47
Delaware,Canola,49,50,29,1,9,17
Delaware,Barley,12,17,19,43,27,14
Delaware,Poblano Pepper,38,1,1,8,42,50
Delaware,Soursop,34,22,11,3,4,49
Delaware,Lima Beans,32,45,45,36,30,46
Delaware,Chickpeas,20,0,4,16,0,6
Delaware,Cilantro,12,11,16,37,24,25
Delaware,Napa Cabbage,9,9,27,47,26,17
Delaware,Acerola,7,14,8,2,30,49
Delaware,Coriander,8,44,32,24,36,34
Delaware,Raspberries,6,21,40,31,39,6
Delaware,Lettuce,38,33,42,16,22,14
Delaware,Mangosteens,18,30,46,16,10,21
Delaware,Turnips,11,2,38,43,25,8
Delaware,Millet,14,7,36,33,45,48
Delaware,Artichokes,6,13,15,26,13,49
Delaware,Juniper Berries,44,22,35,32,20,8
Delaware,Limes,46,49,27,26,17,29
Delaware,Elderberries,26,16,13,18,10,16
Delaware,Timothy Grass,13,42,36,6,6,30
Delaware,Taro,26,14,45,17,33,48
Delaware,Spinach,39,49,31,23,49,36
Delaware,Oats,2,22,43,35,37,10
Delaware,Feverfew,45,28,40,15,10,0
Delaware,Almonds,37,20,24,5,21,23
Delaware,Cork Oak,14,50,3,18,11,20
Delaware,Okra,18,43,22,29,30,37
Delaware,Buckwheat,13,14,17,39,7,14
Delaware,Zucchini,17,41,39,0,17,4
Delaware,Clover,14,39,15,40,40,26
Delaware,Mustard Greens,29,30,49,3,41,42
Delaware,Raspberries,13,41,30,7,50,13
Delaware,Wormwood,12,41,22,27,24,28
Delaware,Henna,19,24,41,13,8,15
Delaware,Dates,33,40,15,17,6,18
Delaware,Cottonseed,40,5,8,28,18,38
Delaware,Walnuts,24,19,43,25,33,28
Delaware,Plums,38,5,32,17,23,38
Delaware,Peanuts,46,44,34,28,38,44
Delaware,Kidney Beans,5,7,48,50,16,42
Delaware,Bok Choy,19,7,33,25,32,25
Delaware,Juniper Berries,34,10,49,15,7,21
Delaware,Parsley,49,2,5,33,23,16
Delaware,Cinnamon,42,26,27,24,49,18
Delaware,Fenugreek,33,44,19,50,7,38
Delaware,Yellow Squash,34,17,18,43,18,48
Delaware,Endive,3,25,6,4,37,19
Delaware,Mint Balm,6,45,2,2,24,11
Delaware,Cherimoya,6,5,25,2,20,17
Delaware,Yellow Squash,46,12,38,50,8,20
Delaware,Swiss Chard,0,39,40,1,28,22
Delaware,Valerian,18,9,25,31,25,47
Delaware,Monkey Orange,7,47,11,24,14,42
Delaware,Chives,22,2,40,44,11,44
Delaware,Cucumbers,26,34,13,6,6,30
Delaware,Chestnuts,10,37,12,23,23,10
Delaware,Velvet Beans,16,3,44,37,44,1
Delaware,Date Palm,28,26,21,16,47,38
Delaware,Mung Beans,38,13,1,49,34,4
Delaware,Basil,38,49,2,28,38,17
Delaware,Ginseng,25,4,21,44,34,34
Delaware,Mustard Seeds,10,49,14,19,9,5
Delaware,Rubber Tree,7,29,22,16,36,37
Delaware,Kidney Beans,15,1,42,16,42,32
Delaware,Sugar Beets,16,40,38,16,23,35
Delaware,Maca,4,33,12,19,42,36
Delaware,Safflower,33,20,7,36,15,49
Delaware,Sorrel,15,8,16,49,43,27
Delaware,Leeks,9,14,36,44,44,43
Delaware,Tobacco Plant,40,15,32,18,13,9
Delaware,Eucalyptus,30,18,10,7,11,7
Delaware,Cayenne Pepper,26,44,31,49,40,0
Delaware,Cherries,31,25,0,33,47,23
Delaware,Agave,45,23,10,5,45,26
Delaware,Oranges,30,1,20,25,16,15
Delaware,Radishes,30,27,5,48,25,20
Delaware,Chinese Broccoli,50,47,14,10,13,14
Delaware,Millet,4,18,13,10,21,14
Delaware,Durian,49,36,29,50,44,14
Delaware,Passionfruit,44,11,12,36,7,4
Delaware,Alfalfa,12,17,49,11,15,37
Delaware,Baobab Fruit,10,39,35,27,22,24
Delaware,Sunflowers,15,36,15,33,50,34
Delaware,Yarrow,32,42,19,24,20,40
Delaware,Guayusa,29,14,8,34,44,20
Delaware,Pitaya,38,15,38,30,42,42
Delaware,Scotch Bonnet,45,8,15,14,2,18
Delaware,Grapefruits,14,47,24,40,41,4
Delaware,Willow,15,35,46,33,5,10
Delaware,Jalapeño,44,50,41,10,50,3
Delaware,Fennel,32,36,43,25,25,46
Delaware,Guayusa,37,15,38,20,47,17
Delaware,Cantaloupes,30,37,33,34,33,38
