US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
Indiana,"Buckwheat",42,4,46,4,49,16
Indiana,"Nutmeg",10,23,33,8,0,25
Indiana,"Swiss Chard",5,27,25,46,48,45
Indiana,"Peanuts",50,31,38,33,25,11
Indiana,"Chives",48,14,41,2,19,23
Iowa,"Dandelion",30,44,43,13,42,12
Iowa,"Grapes",45,25,45,44,38,29
Iowa,"Azolla",10,39,8,48,27,32
Iowa,"Melons",5,7,28,38,46,50
Iowa,"Fonio",28,37,2,13,43,13
Iowa,"Bluebell",17,28,30,30,17,35
Iowa,"Alfalfa",21,11,0,31,33,42
Iowa,"Birdsfoot Deervetch",38,47,8,33,3,6
Iowa,"Peas",48,13,23,50,18,37
Iowa,"Dates",40,32,13,47,12,19
Iowa,"Tatsoi",5,3,19,19,13,15
Iowa,"Catnip",27,6,19,26,19,5
Iowa,"Daisy",0,0,30,48,7,43
Iowa,"Serrano",13,17,21,10,24,13
Iowa,"Tamarinds",47,0,47,0,39,46
Iowa,"Artichokes",20,46,31,49,41,37
Iowa,"Almonds",42,44,2,50,11,27
Iowa,"Drumstick",42,37,41,32,42,27
Iowa,"Ryegrass",9,10,1,25,18,7
Iowa,"Mizuna",14,41,15,47,44,25
Iowa,"Jalapeño",46,50,29,35,49,37
Iowa,"Watercress",24,50,16,24,20,6
Iowa,"Arfaj",28,16,18,43,41,43
Iowa,"Cassava",47,9,3,16,45,21
Iowa,"Spelt",7,32,41,37,1,11
Iowa,"Mangos",21,29,5,40,28,17
Iowa,"Fennel",25,9,42,29,41,36
Iowa,"Rose",2,1,15,8,48,20
Iowa,"Saffron",44,12,13,23,24,35
Iowa,"Licorice",36,32,50,6,37,24
Iowa,"Pistachios",3,49,12,21,25,25
Iowa,"Henna",36,48,34,44,3,3
Iowa,"Bird of Paradise",32,24,21,33,22,0
Iowa,"Banana Pepper",47,43,46,3,25,36
Iowa,"Parsnips",14,37,6,45,26,26
Iowa,"Sapodilla",43,34,3,1,47,4
Iowa,"Bearberry",43,46,36,26,0,6
Iowa,"Rhodiola",4,16,3,20,3,27
Iowa,"Flaxseed",10,1,50,18,4,26
Iowa,"Aloe",48,21,44,10,20,31
Iowa,"Pawpaw",25,29,19,28,7,29
Iowa,"Pears",31,10,36,24,41,16
Iowa,"Bow-wood",46,47,25,1,44,34
Iowa,"Oregano",36,1,42,28,40,20
Iowa,"Pine Nut Tree",30,25,6,38,39,46
Iowa,"Cherimoya",5,0,34,18,32,50
Iowa,"Peaches",32,18,17,20,30,38
Iowa,"Brussels Sprouts",36,23,17,24,45,26
Iowa,"Pigeon Peas",8,14,0,29,41,24
Iowa,"Baobab Fruit",34,21,7,47,47,26
Iowa,"Ginseng",23,44,15,5,36,4
Iowa,"Eggplants",9,32,3,40,4,2
Iowa,"Collard Greens",45,29,32,32,24,39
Iowa,"White Sweetclover",13,6,41,8,15,32
Iowa,"Coriander",28,48,16,43,48,23
Iowa,"Pecans",31,39,27,9,14,31
Iowa,"Radishes",31,9,6,43,33,33
Iowa,"Madder",46,21,33,5,19,31
Iowa,"Buffalo Weed",33,48,27,35,4,12
Iowa,"Clover",26,27,31,49,5,17
Iowa,"Tomatoes",45,13,31,20,2,21
Iowa,"Beets",12,35,48,32,26,26
Iowa,"Red Banana",36,23,41,22,0,4
Iowa,"Cress",13,14,37,31,22,1
Iowa,"Yerba Mate",4,6,46,36,11,12
Iowa,"Sugar Beets",38,43,15,21,28,4
Iowa,"Pineapples",29,29,36,8,5,40
Iowa,"Snap Beans",43,42,0,2,41,34
Iowa,"Hops",28,17,14,29,21,39
Iowa,"Chicory",39,36,35,31,23,39
Iowa,"Purslane",50,19,32,27,37,31
Iowa,"Moringa",17,15,50,1,12,42
Iowa,"Maca",36,22,21,49,48,49
Iowa,"Winter Rocket",22,49,21,14,2,38
Iowa,"Cowpeas",37,21,48,28,18,33
Iowa,"Arrowwood",48,34,26,41,42,8
Iowa,"Bananas",16,39,26,29,32,48
Iowa,"Tabasco",21,34,0,31,46,26
Iowa,"Foxglove",9,39,4,47,38,2
Iowa,"Monkey Orange",17,32,9,33,4,7
Iowa,"Mangosteens",4,35,1,30,9,42
Iowa,"Japanese Millet",7,22,44,26,44,26
Iowa,"Celery",19,36,32,41,50,40
Iowa,"Avocado",31,0,1,25,47,35
Iowa,"Arizona Sycamore",50,21,25,10,23,0
Iowa,"Figs",25,9,21,27,45,5
Iowa,"Cucumbers",32,29,18,11,12,47
Iowa,"Raspberry",20,34,13,8,16,6
Iowa,"Acai Berries",32,13,45,37,38,7
Iowa,"Gherkin",10,35,12,46,40,27
Iowa,"Rice",28,19,26,49,43,25
Iowa,"Elderberry",49,25,8,38,5,11
Iowa,"Boxelder",13,8,5,22,32,1
Iowa,"Anise",5,11,29,21,3,35
Iowa,"Marigold",1,43,20,45,50,15
Iowa,"Teak",26,32,10,12,4,2
Iowa,"Lemons",31,6,15,38,44,8
Iowa,"Watermelons",7,20,9,24,15,26
Iowa,"Salsify",41,26,4,45,15,17
Iowa,"Barley",27,13,45,19,47,37
Iowa,"St. John's Wort",28,35,49,3,44,10
Iowa,"Eucalyptus",33,16,27,44,4,17
Iowa,"Lupins",40,15,41,16,7,50
Iowa,"Timothy Grass",18,43,40,40,7,15
Iowa,"Persimmons",9,21,2,36,22,44
Iowa,"Nectarines",31,41,24,0,12,4
Iowa,"Noni Fruit",33,27,8,32,25,42
Iowa,"Fairymoss",17,17,50,40,45,48
Iowa,"Bell Pepper (Red)",33,6,18,25,26,11
Iowa,"Canola",15,5,6,10,2,9
Iowa,"Caimito",33,50,20,3,20,22
Iowa,"Longan",37,9,7,32,2,45
Iowa,"Corn",28,42,30,17,25,28
Iowa,"Prairie Rose",48,10,30,22,4,33
Iowa,"Guavas",2,17,50,12,12,5
Iowa,"Ragweed",12,12,33,5,24,16
Iowa,"Black Beans",32,48,21,41,22,35
Iowa,"Basil",35,19,13,7,11,20
Iowa,"African Sheepbush",17,1,33,5,6,31
Iowa,"Ribwort",9,43,3,12,11,11
Iowa,"Jackfruit",0,18,45,9,31,2
Iowa,"White Melilot",6,31,27,27,18,9
Iowa,"Hoary Ragwort",12,38,1,4,4,46
Iowa,"Breadfruit Tree",47,23,31,40,5,46
Iowa,"Indigo",1,46,31,23,43,31
Iowa,"Bell Pepper (Green)",16,11,24,17,27,39
Iowa,"Alder",8,45,43,49,3,47
Iowa,"Felonwood",48,24,21,28,44,18
Iowa,"Lavender",42,36,48,24,39,31
Iowa,"Yarrow",34,20,15,11,18,21
Iowa,"Fluxroot",18,34,37,26,9,11
Iowa,"Zucchini",12,22,23,12,5,36
Iowa,"Taro",44,2,15,8,14,22
Iowa,"Kudzu",16,43,34,37,15,22
Iowa,"Desert Rose",22,31,26,32,8,50
Iowa,"Arrowroot",49,34,23,23,3,32
Iowa,"Mahogany",2,23,31,26,28,16
Iowa,"Rheumatism Root",33,6,8,28,25,19
Iowa,"Oranges",39,45,9,10,20,36
Iowa,"Western Redbud",8,18,30,49,12,44
Iowa,"Brier",4,49,32,20,9,34
Iowa,"Stinging Nettle",1,48,25,47,40,25
Iowa,"Raspberries",23,11,21,28,44,18
Iowa,"Amaranth",6,34,16,36,24,13
Iowa,"Asparagus",26,13,13,15,45,0
Iowa,"Carrots",11,5,44,22,22,30
Iowa,"Willow",49,37,50,5,0,45
Iowa,"Leeks",2,45,16,27,35,21
Iowa,"Lamb's Lettuce",26,47,42,40,5,2
Iowa,"Apples",43,37,49,34,11,37
Iowa,"Bittersweet",35,31,20,48,3,6
Iowa,"Jerusalem Artichoke",15,3,9,20,14,27
Iowa,"Sunflowers",7,20,13,16,30,36
Iowa,"Passionfruit",34,18,50,12,8,23
Iowa,"Boxwood",30,32,34,35,29,4
Iowa,"Brazil Nuts",35,10,10,37,30,43
Iowa,"Buckwheat",23,28,5,34,42,15
Iowa,"Chinese Broccoli",0,31,36,14,38,1
Iowa,"Dwarf Wild Rose",42,42,43,43,17,12
Iowa,"Strawberries",43,42,6,37,46,32
Iowa,"Limes",27,33,19,46,48,10
Iowa,"Almond",48,13,21,45,5,49
Iowa,"Parsley",17,0,6,29,34,35
Iowa,"Black Pepper",16,47,5,48,29,10
Iowa,"Broadleaf",45,0,41,44,14,11
Iowa,"Earth Gall",45,12,40,4,32,12
Iowa,"Maple Syrup Tree",28,0,17,10,4,2
Iowa,"Loquat",7,2,0,28,23,12
Iowa,"Papayas",19,7,4,39,10,5
Iowa,"Bahiagrass",44,39,39,47,25,45
Iowa,"Great Ragweed",38,3,29,40,31,45
Iowa,"Turmeric",26,22,1,45,7,40
Iowa,"Caper",24,29,41,3,37,11
Iowa,"Kohlrabi",11,3,18,31,44,37
Iowa,"Redbud",14,22,41,32,16,36
Iowa,"Sudan Grass",36,31,39,30,6,7
Iowa,"Endive",0,24,12,33,6,40
Iowa,"Canabis",28,31,6,16,24,3
Iowa,"Karanda",6,7,36,32,15,13
Iowa,"Chestnuts",18,29,0,17,38,29
Iowa,"Tarragon",39,13,35,34,6,33
Iowa,"Sapote",33,3,18,36,12,10
Iowa,"Orchard Grass",44,37,15,35,0,23
Iowa,"Baby Rose",26,13,28,30,6,42
Iowa,"Brown Betty",33,48,16,32,8,32
Iowa,"Rantipole",11,48,44,37,2,43
Iowa,"Tomatillo",37,22,41,33,47,41
Iowa,"Bindweed",12,4,38,1,37,23
Iowa,"Bokhara Clover",24,9,50,28,9,12
Iowa,"Blue Java Banana",29,31,18,36,44,33
Iowa,"Coconut Palm",32,2,5,44,4,27
Iowa,"Soybeans",31,5,37,33,29,11
Iowa,"Giant Ragweed",19,24,25,42,6,18
Iowa,"Broccoli",6,39,36,9,4,32
Iowa,"Chives",33,49,5,12,2,1
Iowa,"Bermuda Grass",25,6,24,34,0,8
Iowa,"Acorn Squash",18,22,48,29,48,21
Iowa,"Salak",31,22,14,6,10,49
Iowa,"Bell Peppers",9,33,3,5,41,20
Iowa,"Ash",7,11,50,47,15,13
Iowa,"Breadfruit",3,18,0,31,36,19
Iowa,"Silver Ragwort",37,35,40,24,3,28
Iowa,"Camu Camu",50,26,33,22,8,39
Iowa,"Ambrosia",46,4,19,0,0,20
Iowa,"Onions",19,41,42,2,6,45
Iowa,"Angel Trumpet",46,13,4,0,49,18
Iowa,"Green Beans",20,37,1,42,44,44
Iowa,"Birch",45,19,48,5,19,6
Iowa,"Triticale",27,2,0,7,1,39
Iowa,"Gooseberries",24,25,33,8,14,40
Iowa,"Amy Root",29,22,7,46,3,16
Iowa,"Napier Grass",37,35,37,24,40,29
Iowa,"Blackhaw",14,41,39,5,14,10
Iowa,"Kiwifruit",36,42,40,48,27,18
Iowa,"Lentils",18,27,7,40,25,37
Iowa,"Blueberry",24,50,0,49,35,40
Iowa,"Lima Beans",47,30,23,39,39,28
Iowa,"Fumewort",26,11,30,31,8,14
Iowa,"Butterfly Flower",37,34,46,47,13,25
Iowa,"Elegant Lupine",50,32,12,49,38,38
Iowa,"Cherries",4,11,12,7,31,39
Iowa,"Butterfly Weed",45,38,10,32,21,19
Iowa,"Nutmeg",23,47,49,0,47,48
Iowa,"Blueberries",19,1,16,50,47,28
Iowa,"Rubber Tree",33,42,3,36,16,11
Iowa,"Chayote",7,3,36,0,47,49
Iowa,"Rosemary",18,9,31,11,14,33
Iowa,"Safflower",18,25,30,49,26,15
Iowa,"Mint Balm",35,34,34,20,44,23
Iowa,"Elephant Apple",37,41,46,48,6,20
Iowa,"Black-weed",10,17,2,19,46,44
Iowa,"Asafoetida",15,8,38,41,3,13
Iowa,"Common Ragwort",44,10,42,6,44,34
Iowa,"Asian Rice",2,18,37,41,41,50
Iowa,"Radicchio",11,35,18,43,28,45
Iowa,"Spinach",44,4,20,18,23,19
Iowa,"Loofah",40,28,16,10,45,39
Iowa,"Multiflora Rose",32,19,16,45,27,30
Iowa,"Velvet Beans",3,17,3,27,20,39
Iowa,"Plums",25,31,9,10,6,35
Iowa,"Lemongrass",4,25,18,44,24,41
Iowa,"Radical Weed",14,35,35,43,17,0
Iowa,"Mulberry Tree",13,16,7,31,30,30
Iowa,"Ghost Pepper",37,24,28,35,45,26
Iowa,"Anaheim Pepper",4,41,38,2,13,11
Iowa,"Kidney Beans",46,42,22,48,24,9
Iowa,"Musk Cucumber",29,42,29,15,4,4
Iowa,"Bok Choy",0,27,49,45,40,20
Iowa,"Olive Tree",44,16,18,6,26,25
Iowa,"Chamomile",28,10,6,39,5,18
Iowa,"Chigger Flower",9,29,8,18,17,26
Iowa,"Indian Fig",11,13,29,8,8,30
Iowa,"Guayule",35,29,20,42,39,17
Iowa,"Snake Gourd",10,1,30,31,33,50
Iowa,"Dindle",28,3,22,26,40,36
Iowa,"Olive",32,4,23,0,24,4
Iowa,"Black-eyed Susan",19,47,44,24,17,48
Iowa,"Fenugreek",25,13,45,11,40,14
Iowa,"Borage",32,48,1,6,29,45
Iowa,"Burdock",28,8,25,40,10,23
Iowa,"Fava Beans",30,3,14,50,3,29
Iowa,"Bay",19,28,13,22,29,29
Iowa,"Cabbage",4,36,8,6,43,17
Iowa,"Tobacco",11,22,27,17,35,29
Iowa,"Sweet Potatoes",5,31,8,46,29,8
Iowa,"Redweed",2,30,9,48,3,8
Iowa,"Kapok",8,5,24,46,11,19
Iowa,"Tossa Jute",23,5,0,37,18,2
Iowa,"Tea",22,11,19,23,40,5
Iowa,"Cayenne Pepper",12,48,44,17,11,11
Iowa,"Kava",12,17,17,10,34,42
Iowa,"Chia",17,0,7,13,8,41
Iowa,"Hemp",35,23,20,45,45,41
Iowa,"Dill",31,0,14,36,24,48
Iowa,"Coffee",18,45,47,31,21,23
Iowa,"Felonwort",42,17,33,47,10,48
Iowa,"Ti",24,22,19,21,28,7
Iowa,"Brown-eyed Susan",44,22,15,19,47,28
Iowa,"Guayusa",20,1,39,11,47,32
Iowa,"Cardamom",44,10,1,43,11,0
Iowa,"Goosefoot",16,20,31,49,6,24
Iowa,"Duck Retten",4,44,30,35,12,40
Iowa,"Dhaincha",46,18,6,44,45,2
Iowa,"Cottonseed",11,45,9,6,20,0
Iowa,"Sorghum",7,33,44,48,3,34
Iowa,"Mint",27,41,23,5,42,42
Iowa,"Hibiscus",2,10,14,37,46,39
Iowa,"Bell Pepper (Yellow)",40,42,33,47,18,44
Iowa,"Bitterweed",20,33,17,37,28,22
Iowa,"Oil Palm",24,5,30,45,15,28
Iowa,"Jicama",2,44,38,21,38,43
Iowa,"Calendula",21,7,48,50,17,41
Iowa,"Water Chestnuts",12,20,5,24,25,36
Iowa,"Currants",11,32,9,11,36,39
Iowa,"Horseradish",19,37,20,18,31,18
Iowa,"Cocoa",22,37,32,38,30,3
Iowa,"Tangerines",1,9,3,33,12,22
Iowa,"Lotus Roots",21,28,6,43,48,16
Iowa,"Jatropha",50,6,34,12,16,28
Iowa,"Grapefruits",44,16,42,16,13,27
Iowa,"Honey Clover",34,27,23,22,45,37
Iowa,"Sweet Clover",6,26,12,45,10,39
Iowa,"Oxford Ragwort",1,40,40,8,22,38
Iowa,"Box",14,9,20,44,43,49
Iowa,"Lychees",49,17,27,45,30,40
Iowa,"Mesquite",18,30,31,47,24,27
Iowa,"Judas-Tree",23,1,49,22,37,7
Iowa,"Napa Cabbage",27,14,35,11,4,32
Iowa,"Cinnamon",26,41,20,15,18,31
Iowa,"Peanuts",13,32,24,25,27,28
Iowa,"Bird's Nest",32,14,44,40,2,0
Iowa,"Dandelion Greens",31,35,48,8,40,34
Iowa,"Marsh Ragwort",15,37,36,48,7,29
Iowa,"Sorrel",8,39,50,23,19,37
Iowa,"Rambai",43,50,46,31,26,33
Iowa,"Oats",50,47,42,38,29,32
Iowa,"Lotus",20,13,33,20,37,10
Iowa,"Cauliflower",33,0,16,49,31,12
Iowa,"Rambutans",0,32,41,39,3,20
Iowa,"Bear Corn",17,35,26,47,27,13
Iowa,"Brittlebush",41,20,32,49,20,46
Iowa,"Okra",7,33,15,44,39,42
Iowa,"Roadweed",14,39,41,3,32,43
Iowa,"Camelina",11,42,11,12,22,35
Iowa,"Cashews",21,43,40,33,19,23
Iowa,"Rutabagas",27,2,43,28,44,24
Iowa,"Sorghum Grass",43,41,36,45,34,34
Iowa,"Neem",39,12,43,20,46,5
Iowa,"Low Rose",37,36,20,30,15,28
Iowa,"Pinto Beans",3,39,49,39,39,40
Iowa,"Pitaya",40,49,9,47,31,46
Iowa,"Cashew Apple",28,5,34,5,11,45
Iowa,"Millet Grass",36,21,0,22,19,7
Iowa,"Lamb's Quarters",19,2,23,40,45,39
Iowa,"Bittercress",0,19,29,32,21,22
Iowa,"Wax Gourd",35,16,28,46,30,32
Iowa,"Canary Grass",10,30,3,29,40,35
Iowa,"Chard",11,9,2,4,25,25
Iowa,"Dogwood",47,18,14,33,15,49
Iowa,"Baobab",39,7,4,26,28,13
Iowa,"Fennel Seeds",2,48,38,37,12,38
Iowa,"Blue-of-the-heavens",34,42,32,34,21,16
Iowa,"Maize",37,49,10,12,39,46
Iowa,"Plantains",4,17,33,44,35,11
Iowa,"Purple Raspberry",1,35,0,42,16,48
Iowa,"Beech",43,36,39,25,29,16
Iowa,"Langsat",37,42,6,31,44,21
Iowa,"Macadamia Nuts",6,6,11,41,50,45
Iowa,"Mustard Seeds",40,17,24,14,33,21
Iowa,"Caraway",31,14,8,50,28,29
Iowa,"Sage",48,21,5,3,29,1
Iowa,"Bola Verde",19,0,26,34,50,50
Iowa,"Elderberries",40,36,15,42,15,19
Iowa,"Durian",24,46,21,48,44,34
Iowa,"Potatoes",12,46,20,5,15,42
Iowa,"Rye",7,6,1,37,18,6
Iowa,"Coconuts",26,10,46,5,15,38
Iowa,"Clementines",34,3,22,37,4,30
Iowa,"Rhubarb",24,30,29,33,22,24
Iowa,"Extinguisher Moss",37,1,7,27,1,29
Iowa,"Black Raspberry",50,40,8,14,26,47
Iowa,"Rocketcress",5,40,25,34,41,15
Iowa,"Thyme",37,13,36,40,6,31
Iowa,"Eytelia",26,12,9,46,30,14
Iowa,"Lettuce",11,34,34,36,43,8
Iowa,"Sesame",20,7,17,47,2,21
Iowa,"Acerola",3,16,6,11,13,9
Iowa,"Guar",16,19,37,30,42,40
Iowa,"Chickpeas",19,18,44,14,14,26
Iowa,"Yellow Squash",7,32,32,39,17,1
Iowa,"Flax",49,16,11,27,32,40
Iowa,"Winged Beans",37,46,19,47,32,32
Iowa,"Juniper Berries",25,11,6,45,14,6
Iowa,"Cantaloupes",44,10,42,33,44,5
Iowa,"Bean",9,26,47,8,16,16
Iowa,"Rocket",38,6,8,13,8,37
Iowa,"Chickory",0,11,5,15,50,43
Iowa,"Chili Peppers",48,32,33,16,26,19
Iowa,"Tobacco Plant",22,18,24,7,1,48
Iowa,"Dye-Leaves",42,36,30,10,37,7
Iowa,"Poblano Pepper",23,8,47,5,50,21
Iowa,"Kale",24,20,49,26,8,35
Iowa,"Wormwood",28,24,32,35,13,31
Iowa,"Chrysanthemum",36,20,2,29,17,45
Iowa,"Millet",43,14,50,39,42,21
Iowa,"Ginger",1,42,15,50,6,47
Iowa,"Quinoa",43,10,18,7,7,42
Iowa,"Fig Tree",15,23,36,50,40,46
Iowa,"Butternut Squash",48,46,10,1,18,43
Iowa,"Aloe Vera",34,25,16,1,6,47
Iowa,"Mung Beans",20,8,4,20,12,5
Iowa,"Jabuticaba",1,25,46,35,39,41
Iowa,"Bitter Melon",34,38,33,45,38,8
Iowa,"Rose Apples",5,33,39,48,48,39
Iowa,"Honeydew",22,31,42,3,23,32
Iowa,"Garlic",25,1,16,20,35,44
Iowa,"Turnips",10,20,11,15,28,49
Iowa,"Mesta Rapeseed",17,35,48,47,13,11
Iowa,"Duscle",11,38,10,0,20,6
Iowa,"Habanero",48,9,22,3,31,8
Kansas,"Winter Rocket",19,42,22,24,11,46
Kansas,"Red Banana",27,47,23,2,6,35
Kansas,"African Rice",17,41,30,20,41,22
Kansas,"Teff",10,35,40,16,37,38
Kansas,"Water Chestnuts",47,41,39,32,34,24
Kansas,"Caraway",36,9,30,38,39,0
Kansas,"Bugle",43,0,5,26,45,6
Kansas,"Boxwood",23,41,46,50,20,18
Kansas,"Karanda",11,26,16,38,43,34
Kansas,"Macadamia Nuts",16,10,11,39,26,6
Kansas,"Velvet Beans",44,31,32,7,18,24
Kansas,"Amy Root",6,27,35,47,22,12
Kansas,"Limes",12,47,41,12,36,23
Kansas,"Goosefoot",4,42,4,14,8,46
Kansas,"Buckeye",32,16,35,26,5,36
Kansas,"Cork Oak",24,14,13,13,23,29
Kansas,"Ginseng",37,27,28,36,17,30
Kansas,"Blue-of-the-heavens",24,37,31,26,35,29
Kansas,"Cilantro",44,1,14,44,2,16
Kansas,"Chickpeas",30,2,35,11,4,44
Kansas,"Cherimoya",13,23,47,19,25,23
Kansas,"Raspberry",39,31,33,29,44,42
Kansas,"Tossa Jute",19,41,34,11,11,9
Kansas,"Starfruit",7,29,37,40,24,5
Kansas,"Radical Weed",33,35,6,33,18,9
Kansas,"Ryegrass",24,18,43,10,24,3
Kansas,"Burdock",31,5,40,36,28,45
Kansas,"Low Rose",49,5,17,31,26,11
Kansas,"Mulberry Tree",43,31,42,5,6,17
Kansas,"Millet",29,30,36,43,15,36
Kansas,"Kiwifruit",47,13,4,39,16,15
Kansas,"Ginger",50,10,10,37,47,35
Kansas,"Mustard Greens",41,39,46,13,20,25
Kansas,"Blueberry",37,19,37,0,16,37
Kansas,"Fairymoss",19,2,32,4,18,2
Kansas,"Black Beans",23,41,48,26,38,0
Kansas,"Dates",38,7,5,33,24,32
Kansas,"Napa Cabbage",48,24,37,34,15,49
Kansas,"Lima Beans",38,8,33,18,15,26
Kansas,"Longan",20,17,33,13,45,19
Kansas,"Neem",5,38,23,38,0,42
Kansas,"Purple Raspberry",15,26,39,9,15,42
Kansas,"Papayas",49,11,40,17,48,21
Kansas,"Garlic",10,24,38,19,36,14
Kansas,"Acerola",7,36,19,37,21,9
Kansas,"Oranges",6,29,29,6,6,24
Kansas,"Arrowwood",5,48,41,49,16,35
Kansas,"Bamboo Shoots",19,11,36,33,22,33
Kansas,"Acai Berries",27,49,32,22,8,17
Kansas,"Madder",42,39,42,35,13,9
Kansas,"Valerian",21,26,17,43,24,27
Kansas,"Fumewort",22,26,24,21,3,11
Kansas,"Chickory",45,1,33,17,9,33
Kansas,"Bay",13,7,18,25,19,41
Kansas,"Marsh Ragwort",6,24,17,40,21,40
Kansas,"Radicchio",16,48,15,31,25,6
Kansas,"Triticale",24,42,15,3,8,25
Kansas,"Date Palm",36,7,5,4,28,10
Kansas,"Sapodilla",44,41,32,25,14,5
Kansas,"Sorrel",5,17,29,35,14,1
Kansas,"Jicama",47,40,19,20,8,15
Kansas,"Black Pepper",45,19,49,37,20,3
Kansas,"Asparagus",26,6,22,5,29,38
Kansas,"Evergreen Huckleberry",47,4,47,31,6,3
Kansas,"Watermelons",25,44,35,32,16,3
Kansas,"Figs",21,17,3,33,46,7
Kansas,"Bittersweet",30,38,4,20,1,37
Kansas,"Thyme",26,45,35,47,19,2
Kansas,"Common Ragweed",30,12,44,34,28,26
Kansas,"Eggplants",18,39,6,3,27,37
Kansas,"Sesame",50,42,47,41,49,26
Kansas,"Bermuda Grass",42,23,42,1,50,47
Kansas,"Pomegranates",7,15,41,29,42,32
Kansas,"Peanuts",22,45,34,38,37,3
Kansas,"Pineapples",7,12,24,6,22,3
Kansas,"Arfaj",6,0,32,21,39,3
Kansas,"Black-eyed Susan",9,19,11,42,42,13
Kansas,"Butterfly Flower",6,9,43,36,0,41
Kansas,"Lamb's Lettuce",31,36,0,10,30,41
Kansas,"Lotus Roots",0,10,19,24,5,37
Kansas,"Dye-Leaves",21,9,37,26,9,5
Kansas,"Plantains",10,23,17,0,7,48
Kansas,"Canola",44,26,46,39,2,26
Kansas,"Safflower",50,9,13,37,41,46
Kansas,"Strawberries",36,24,46,19,48,20
Kansas,"Currants",9,8,24,45,20,2
Kansas,"Husk Tomato",20,41,48,37,35,32
Kansas,"White Sweetclover",38,24,5,26,34,16
Kansas,"Sweet Clover",17,22,13,11,46,43
Kansas,"Almond",10,12,47,7,37,42
Kansas,"Potatoes",16,9,38,38,27,42
Kansas,"Indian Fig",6,49,44,37,35,5
Kansas,"Dragonfruit",3,26,9,48,28,15
Kansas,"Peaches",49,27,50,33,2,3
Kansas,"Pepino Melon",20,25,27,15,6,25
Kansas,"Cinnamon",14,11,43,35,21,28
Kansas,"Rantipole",16,20,12,36,9,26
Kansas,"Grapefruits",1,31,26,28,18,13
Kansas,"Wormwood",36,11,6,13,10,1
Kansas,"Yams",29,30,13,6,41,6
Kansas,"Acorn Squash",22,37,50,17,33,42
Kansas,"Amaranth",27,37,12,48,41,38
Kansas,"Desert Rose",48,13,43,47,20,27
Kansas,"Cowpeas",12,5,1,25,43,32
Kansas,"Eytelia",23,39,8,32,48,39
Kansas,"Fluxroot",3,39,13,41,42,24
Kansas,"Swiss Chard",22,29,50,46,15,12
Kansas,"Brazil Nuts",4,36,50,20,7,37
Kansas,"Red Ink Plant",30,20,23,20,37,2
Kansas,"Monkey Orange",5,36,4,3,0,24
Kansas,"Bell Pepper (Green)",8,0,2,32,47,21
Kansas,"Sage",17,25,31,32,33,38
Kansas,"Camelina",50,39,17,24,11,48
Kansas,"Bluebell",9,2,13,30,25,14
Kansas,"Chia",0,46,27,18,43,24
Kansas,"Ragwort",5,2,44,9,24,3
Kansas,"Scotch Bonnet",46,45,14,39,23,21
Kansas,"Sudan Grass",37,50,10,28,39,11
Kansas,"Fava Beans",31,14,8,25,36,29
Kansas,"Sorghum Grass",43,38,39,0,9,31
Kansas,"Lamb's Quarters",10,43,31,3,27,31
Kansas,"Baby Rose",2,44,31,10,23,48
Kansas,"Cashew Apple",28,13,24,20,0,21
Kansas,"Turmeric",43,12,26,17,0,45
Kansas,"Yerba Mate",14,50,47,47,9,5
Kansas,"Olive",30,22,37,35,35,13
Kansas,"Timothy Grass",30,25,21,19,18,13
Kansas,"Marigold",33,9,31,49,47,19
Kansas,"Dame's Rocket",32,2,8,36,1,11
Kansas,"Anaheim Pepper",44,14,19,32,8,47
Kansas,"Orchard Grass",1,2,22,41,11,19
Kansas,"Dwarf Wild Rose",47,43,17,32,25,22
Kansas,"Tatsoi",49,9,48,9,30,24
Kansas,"Canary Grass",41,2,48,27,14,24
Kansas,"Mesta Rapeseed",26,37,16,29,10,20
Kansas,"Judas-Tree",10,24,41,17,4,37
Kansas,"Dandelion Greens",34,37,12,33,46,18
Kansas,"Rhubarb",1,26,3,27,28,8
Kansas,"Walnuts",15,18,50,14,34,3
Kansas,"Catnip",39,16,11,35,3,28
Kansas,"Bay Leaves",23,32,44,33,11,32
Kansas,"Guayusa",28,44,19,18,39,40
Kansas,"Gooseberries",8,34,21,6,42,3
Kansas,"Arizona Sycamore",11,4,41,14,35,0
Kansas,"Loofah",20,10,26,28,36,19
Kansas,"Jackfruit",34,17,29,10,8,30
Kansas,"Tomatillo",50,39,42,31,37,38
Kansas,"Shallots",7,32,16,47,38,42
Kansas,"Soybeans",6,23,24,21,6,0
Kansas,"Ambrosia",16,50,34,22,31,41
Kansas,"Pecans",47,6,1,12,4,50
Kansas,"Bananas",30,33,21,17,50,11
Kansas,"Jerusalem Artichoke",24,37,50,26,20,16
Kansas,"Hops",3,13,27,6,24,21
Kansas,"Tomatoes",22,44,44,19,16,41
Kansas,"White Melilot",40,28,22,7,20,43
Kansas,"Black Raspberry",0,0,7,41,20,24
Kansas,"Banana Pepper",17,15,7,0,36,39
Kansas,"Rapeseed",5,21,4,18,19,28
Kansas,"Maple Syrup Tree",41,37,17,39,34,24
Kansas,"Chigger Flower",8,2,39,9,6,48
Kansas,"Pigeon Peas",27,15,11,2,18,27
Kansas,"Zucchini",34,5,1,43,32,50
